1.553963840208333218e+06
1.438455520208333153e+06
1.320262266874999972e+06
1.200603186874999898e+06
1.080717453541666735e+06
9.618457735416666837e+05
8.452147735416666837e+05
7.320355068749999627e+05
6.234714268749998882e+05
5.206540402083331719e+05
4.246356602083332837e+05
3.364215735416666139e+05
2.569096002083332278e+05
1.869374068749998696e+05
1.272113535416664090e+05
7.836695687499968335e+04
4.089000020833313465e+04
1.518775520833325572e+04
1.505452708333265036e+03
5.269166666548699141e+00
1.068180916666658595e+04
3.344556250000000000e+04
6.804071250000013970e+04
1.141296658333335072e+05
1.712167191666669678e+05
2.387301591666669119e+05
3.159547858333336189e+05
4.021082525000004098e+05
4.962853191666670609e+05
5.975252591666671215e+05
7.047700725000003586e+05
8.169202058333336608e+05
9.328084991666669957e+05
1.051241885833333712e+06
1.170992165833333507e+06
1.290821979166666977e+06
1.409492752500000177e+06
1.525773845833333442e+06
1.638467419166666921e+06
1.746400412500000093e+06
1.848465185833333526e+06
1.943594659166666679e+06
2.030817185833333526e+06
2.109215779166666791e+06
2.177994932500000112e+06
2.236425672500000335e+06
2.283921529166666791e+06
2.319971682500000112e+06
2.344222974166667089e+06
2.356403872500000056e+06
2.356409137500000186e+06
2.344217764166666660e+06
2.319976785833333619e+06
2.283916592500000261e+06
2.236430405833333731e+06
2.177990472500000149e+06
2.109219945833333768e+06
2.030813392500000075e+06
1.943598085833333433e+06
1.848462205833333544e+06
1.746402959166666958e+06
1.638465385833333479e+06
1.525775399166666903e+06
1.409491719166666968e+06
1.290822465833333554e+06
1.170992185833333526e+06
1.051241279166667024e+06
9.328095591666669352e+05
8.169185458333336283e+05
7.047721458333337214e+05
5.975226191666669911e+05
4.962883191666670609e+05
4.021047391666669864e+05
3.159585925000002608e+05
2.387259258333335165e+05
1.712211791666669305e+05
1.141248858333334792e+05
6.804563583333347924e+04
3.344042583333351649e+04
1.068700083333346993e+04
0.000000000000000000e+00
1.510697083333507180e+03
1.518256625000014901e+04
4.089508291666675359e+04
7.836205958333332092e+04
1.272160595833333209e+05
1.869329929166666698e+05
2.569137195833334699e+05
3.364178195833333302e+05
4.246390262500001118e+05
5.206510995833333582e+05
6.234739129166665953e+05
7.320335062499999767e+05
8.452162529166666791e+05
9.618447995833333116e+05
1.080717892916666577e+06
1.200603266249999870e+06
1.320261626249999972e+06
1.438456679583333200e+06
1.553964999583333265e+06
