-1.103449730403664428e-06 -1.094349571709799403e-06
-1.090798290268291060e-06 -1.081476176484331658e-06
-1.078590760313106235e-06 5.892907642002881104e-08
-1.066605185448015575e-06 -1.005345580581997072e-06
-1.076815119592352063e-06 -1.066605185448015575e-06
-1.054175700402736373e-06 -1.018218975807464606e-06
-1.063053904006507232e-06 -1.054175700402736373e-06
-1.041302305177268839e-06 -1.030204550672555266e-06
-1.051068329141416784e-06 -1.041302305177268839e-06
-1.028428909951801094e-06 -1.019328751257936069e-06
-1.051734194411699492e-06 -1.028428909951801094e-06
-1.015777469816427726e-06 -1.006455356032468324e-06
-1.064163679456978695e-06 -1.015777469816427726e-06
-1.003569939861242901e-06 -1.609174403183452288e-08
-1.078146850132917692e-06 -1.003569939861242901e-06
-9.913624099060580756e-07 -9.301028050400393612e-07
-1.001794299140488729e-06 -9.913624099060580756e-07
-9.791548799508730388e-07 -9.429762002655071066e-07
-9.880330835546438977e-07 -9.791548799508730388e-07
-9.662814847254055052e-07 -9.549617751305977660e-07
-9.760475086895534500e-07 -9.662814847254055052e-07
-9.534080894999377599e-07 -9.440859757159784639e-07
-9.764914188697417812e-07 -9.534080894999377599e-07
-9.407566493645643919e-07 -9.314345355806049900e-07
-9.889209039150209836e-07 -9.407566493645643919e-07
-9.285491194093795668e-07 -9.111256448369785680e-08
-1.003126029681054358e-06 -9.285491194093795668e-07
-9.163415894541946358e-07 -8.548600294980818617e-07
-9.269954337787196665e-07 -9.163415894541946358e-07
-9.041340594990098108e-07 -8.677334247235495012e-07
-9.130122631027805638e-07 -9.041340594990098108e-07
-8.912606642735421713e-07 -8.797189995886400548e-07
-9.010266882376900102e-07 -8.912606642735421713e-07
-8.783872690480744259e-07 -8.690651552641150241e-07
-9.014705984178785531e-07 -8.783872690480744259e-07
-8.657358289127010579e-07 -8.564137151287416561e-07
-9.136781283730633782e-07 -8.657358289127010579e-07
-8.535282989575162329e-07 -1.661333849355612966e-07
-9.281052092291910238e-07 -8.535282989575162329e-07
-8.413207690023313019e-07 -7.796172539561241504e-07
-8.519746133268562267e-07 -8.413207690023313019e-07
-8.291132390471464769e-07 -7.924906491815918958e-07
-8.379914426509172298e-07 -8.291132390471464769e-07
-8.162398438216788374e-07 -8.046981791367767208e-07
-8.257839126957324048e-07 -8.162398438216788374e-07
-8.033664485962110920e-07 -7.940443348122516902e-07
-8.262278228759209477e-07 -8.033664485962110920e-07
-7.907150084608377240e-07 -7.813928946768783222e-07
-8.386573079212001501e-07 -7.907150084608377240e-07
-7.782855234155585216e-07 -2.413761604775189020e-07
-8.528624336872333126e-07 -7.782855234155585216e-07
-7.662999485504679680e-07 -7.043744784141666509e-07
-7.771757479650872701e-07 -7.662999485504679680e-07
-7.538704635051888715e-07 -7.172478736396341845e-07
-7.629706221990538959e-07 -7.538704635051888715e-07
-7.412190233698155035e-07 -7.294554035948191155e-07
-7.507630922438690709e-07 -7.412190233698155035e-07
-7.283456281443477581e-07 -7.190235143603883563e-07
-7.509850473339633423e-07 -7.283456281443477581e-07
-7.156941880089743901e-07 -7.065940293151093656e-07
