-1.074373613601314971e-06 -1.010672502744259588e-06
-1.002904074590959980e-06 -9.356516822923961480e-07
-9.256637032381540377e-07 -6.235828256198522587e-07
-8.468696462546880887e-07 -6.297975681424917540e-07
-9.194489607155144364e-07 -8.468696462546880887e-07
-7.725146910731075692e-07 -7.088135802160519745e-07
-8.357718917499745151e-07 -7.725146910731075692e-07
-7.008231969726583074e-07 -6.337927597641886405e-07
-8.386573079212001501e-07 -7.008231969726583074e-07
-6.235828256198522587e-07 -3.219458581817390227e-07
-9.254417481480597662e-07 -6.235828256198522587e-07
-5.450107237264805812e-07 -3.279386456142842466e-07
-6.175900381873069290e-07 -5.450107237264805812e-07
-4.706557685449000617e-07 -4.067327025977501955e-07
-5.339129692217670077e-07 -4.706557685449000617e-07
-3.989642744444507999e-07 -3.317118821458868616e-07
-5.367983853929925368e-07 -3.989642744444507999e-07
-3.217239030916447512e-07 -1.986498056343724378e-08
-6.235828256198522587e-07 -3.217239030916447512e-07
-2.429298461081788023e-07 -2.607972308607684499e-08
-3.155091605690051500e-07 -2.429298461081788023e-07
-1.685748909265982828e-07 -1.048737800695426881e-07
-2.318320916034652287e-07 -1.685748909265982828e-07
-9.710535191624329242e-08 -2.985295961767935413e-08
-2.349394628647850293e-07 -9.710535191624329242e-08
-1.986498056343724378e-08 2.819939419647702637e-07
5.892907642002881104e-08 2.760011545322250398e-07
-1.365023804079764257e-08 5.892907642002881104e-08
1.332840316016092247e-07 1.972070975487591968e-07
7.002683092474217287e-08 1.332840316016092247e-07
2.049755257020585924e-07 2.722279180006225307e-07
6.714141475351674962e-08 2.049755257020585924e-07
2.822158970548646410e-07 5.840748195830721485e-07
3.610099540383304841e-07 5.778600770604325473e-07
2.884306395775042422e-07 3.610099540383304841e-07
4.353649092199111095e-07 4.990660200769667042e-07
3.721077085430440577e-07 4.353649092199111095e-07
5.068344482302660999e-07 5.740868405288300382e-07
3.690003372817242571e-07 5.068344482302660999e-07
5.840748195830721485e-07 8.861556972013740333e-07
2.824378521449588066e-07 5.840748195830721485e-07
6.628688765665379916e-07 8.799409546787344321e-07
5.902895621057117497e-07 6.628688765665379916e-07
7.372238317481186170e-07 8.011468976952685891e-07
6.739666310712515652e-07 7.372238317481186170e-07
8.089153258485679847e-07 8.759457630570373339e-07
6.710812149000259301e-07 8.089153258485679847e-07
5.842967746731663141e-07 8.861556972013740333e-07
8.923704397240136345e-07 9.647277990947454990e-07
1.039082754276325913e-06 1.103005820223476097e-06
9.758255535994588609e-07 1.039082754276325913e-06
