0.0,0.2703263078540901
120.0,0.2703263078540901
131.0,0.2703263078540901
142.0,0.2703263078540901
152.995,0.2703263078540901
163.995,0.2703263078540901
174.995,0.2703263078540901
184.995,0.2707176431222807
194.995,0.27189164892685236
204.995,0.27377717340085644
214.995,0.27640979247779385
224.995,0.27978950615761156
227.995,0.2807856322948384
230.995,0.28153272689771863
233.995,0.28210194183330706
236.995,0.282422125234549
239.995,0.28252885303494535
243.995,0.2829557642366367
247.995,0.28430764970855316
251.995,0.2865133575837993
255.995,0.28957288786237506
259.995,0.29348624054428035
262.995,0.29679480235720257
265.995,0.30017451603702033
268.995,0.30366095751723443
271.995,0.3072541267978978
274.995,0.31088287201206194
276.995,0.3134087632885501
278.995,0.3160058064319867
280.995,0.31870957737587274
282.995,0.32148450018665425
284.995,0.3243661507978851
286.995,0.3273189532760645
288.995,0.3303429076211395
290.995,0.3334735897666638
292.995,0.3366398478456889
294.995,0.3399128337251103
296.995,0.3432569714714272
298.995,0.346636685151245
300.995,0.35012312663151207
302.995,0.3536095681117791
304.995,0.35720273739244246
306.995,0.36083148260655373
308.995,0.36449580375416557
310.995,0.3682312767686731
312.995,0.37200232571673436
314.995,0.37584452653169126
316.995,0.3797223032800958
318.995,0.3836000800285534
320.995,0.3875490086439065
322.995,0.39153351319276053
324.995,0.3955535936751152
326.995,0.39957367415741696
328.995,0.40370048244016793
330.995,0.407827290722866
332.995,0.4120252508725656
334.995,0.41625878695571294
336.995,0.42056347490580887
338.995,0.42486816285590473
340.995,0.4292440026729492
342.995,0.4336909943569422
344.995,0.43813798604093523
346.995,0.4426561295918768
348.995,0.4472454250097139
350.995,0.4518347204276041
352.995,0.4564951677123898
354.995,0.46119119093067623
356.995,0.46595836601591123
358.995,0.47076111703464696
360.995,0.47563501992027835
362.995,0.4805444987394104
364.995,0.48552512942543813
366.995,0.49054133604501954
368.995,0.49562869453149655
370.995,0.5007516289514212
372.995,0.5059457152382946
374.995,0.5112109533921694
376.995,0.516511767479439
378.995,0.5218837334337103
380.995,0.5273268512549301
382.995,0.5328411209430454
384.995,0.5383909665646616
386.995,0.5440119640532259
388.995,0.5496685374752385
390.995,0.5554318386977003
392.995,0.5612307158536097
394.995,0.5671007448764679
396.995,0.5730063498327737
398.995,0.5790186825895287
400.995,0.5850665912797848
402.995,0.5911856518369362
404.995,0.5973402883275355
406.995,0.6036016526185842
408.995,0.6098985928431335
410.995,0.6162666849345785
412.995,0.6227059288930249
414.995,0.6292163247183671
416.995,0.6357978724106575
418.995,0.6424149960363958
420.995,0.6491388474625835
422.995,0.6559338507557199
424.995,0.662764429982304
426.995,0.6696661610758894
428.995,0.6766390440363707
430.995,0.6836830788638002
432.995,0.6907982655581786
434.995,0.6979846041195052
436.995,0.7052420945477275
438.995,0.7125707368429515
440.995,0.7199349550716232
442.995,0.7274059011007442
444.995,0.7349124230632599
446.995,0.7424900968927772
448.995,0.7501389225892431
450.995,0.7578589001526576
452.995,0.7656500295829675
454.995,0.773512310880279
456.995,0.7814457440444862
458.995,0.789414753142194
460.995,0.7974904900402983
462.995,0.8056018028719031
464.995,0.8138198435039043
466.995,0.8220734600693537
468.995,0.8303982285018042
470.995,0.8387941488011502
472.995,0.847261220967445
474.995,0.8557994450006883
476.995,0.8643732449674323
478.995,0.8730537727345727
480.995,0.881769876435161
482.995,0.8905927079361984
484.995,0.8994511153706837
486.995,0.9083806746721175
488.995,0.9173813858404998
490.995,0.9264888248093315
492.995,0.935631839711611
494.995,0.9448815824142868
496.995,0.9541669010504104
498.995,0.9635589474869833
500.995,0.9730577217240056
502.995,0.9825920718944755
504.995,0.9922331498653418
506.995,1.0019809556366046
508.995,1.01172876140792
510.995,1.0215832949796322
512.995,1.031473404484792
514.995,1.041470241790401
516.995,1.0514670790960101
518.995,1.0615350682685678
520.995,1.071638633374573
522.995,1.0817777744140262
524.995,1.091988067320481
526.995,1.1022339361603837
528.995,1.112515380933734
530.995,1.122867977574033
532.995,1.1332917260813333
534.995,1.1437510505220285
536.995,1.1542815268297253
538.995,1.1648475790708699
540.995,1.1754136313120145
542.995,1.1860508354201074
544.995,1.196723615461648
546.995,1.20743197143669
548.995,1.2181759033451793
550.995,1.2289198352537214
552.995,1.239663767162211
554.995,1.250478850937649
556.995,1.2612939347130872
558.995,1.272109018488578
560.995,1.2829596781974635
562.995,1.29384591383985
564.995,1.3047321494822366
566.995,1.3156539610581242
568.995,1.3265757726340113
570.995,1.3374975842098453
572.995,1.3484549717191805
574.995,1.3594123592285154
576.995,1.3703697467378506
